;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;1.448;1459:59:18;0,00;0;00:00:00;0,00;1.448;;1459:59:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;1.254;1272:05:00;0,00;0;00:00:00;0,00;1.254;;1272:05:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;1.374;1399:51:48;0,00;0;00:00:00;0,00;1.374;;1399:51:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;1.426;1413:57:18;0,00;0;00:00:00;0,00;1.426;;1413:57:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;1.433;1375:04:00;0,00;0;00:00:00;0,00;1.433;;1375:04:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;1.230;1104:04:06;0,00;0;00:00:00;0,00;1.230;;1104:04:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;674;555:48:48;0,00;0;00:00:00;0,00;674;;555:48:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;440;373:40:18;0,00;0;00:00:00;0,00;440;;373:40:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;272;158:52:42;0,00;0;00:00:00;0,00;272;;158:52:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;67;26:55:36;0,00;0;00:00:00;0,00;67;;26:55:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;23;13:21:12;0,00;0;00:00:00;0,00;23;;13:21:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;2;00:05:00;0,00;0;00:00:00;0,00;2;;00:05:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
02/08/2021  Seg;;;0 ;00:00:00;0,00;12954 ;11959:53:18;0,00;0 ;00:00:00;0,00;12954;;11959:53:18;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;540 ;498:19:43;0,00;0 ;00:00:00;0,00;540 ;;498:19:43;0,00;;;
;;;;;;;;;;;;;;;;;;
8/2/2021;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
03/08/2021  Ter;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;1;01:00:00;0,00;0;00:00:00;0,00;1;;01:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;4;00:11:48;0,00;0;00:00:00;0,00;4;;00:11:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;12;00:36:30;0,00;0;00:00:00;0,00;12;;00:36:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;84;55:19:00;0,00;0;00:00:00;0,00;84;;55:19:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;383;201:45:48;0,00;0;00:00:00;0,00;383;;201:45:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;755;600:33:54;0,00;0;00:00:00;0,00;755;;600:33:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;1.134;1019:28:24;0,00;0;00:00:00;0,00;1.134;;1019:28:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;1.195;1180:03:00;0,00;0;00:00:00;0,00;1.195;;1180:03:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;907;771:21:48;0,00;0;00:00:00;0,00;907;;771:21:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;1.006;816:16:48;0,00;0;00:00:00;0,00;1.006;;816:16:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;1.252;1020:21:42;0,00;0;00:00:00;0,00;1.252;;1020:21:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;1.148;1017:04:48;0,00;0;00:00:00;0,00;1.148;;1017:04:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;886;697:27:42;0,00;0;00:00:00;0,00;886;;697:27:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;537;411:15:18;0,00;0;00:00:00;0,00;537;;411:15:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;382;274:39:00;0,00;0;00:00:00;0,00;382;;274:39:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;151;101:37:36;0,00;0;00:00:00;0,00;151;;101:37:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;60;31:04:18;0,00;0;00:00:00;0,00;60;;31:04:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;14;01:07:30;0,00;0;00:00:00;0,00;14;;01:07:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
03/08/2021  Ter;;;0 ;00:00:00;0,00;9911 ;8201:14:54;0,00;0 ;00:00:00;0,00;9911;;8201:14:54;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;413 ;341:43:07;0,00;0 ;00:00:00;0,00;413 ;;341:43:07;0,00;;;
;;;;;;;;;;;;;;;;;;
8/3/2021;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
04/08/2021  Qua;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;8;01:29:42;0,00;0;00:00:00;0,00;8;;01:29:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;159;91:58:12;0,00;0;00:00:00;0,00;159;;91:58:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;421;268:49:18;0,00;0;00:00:00;0,00;421;;268:49:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;765;517:28:48;0,00;0;00:00:00;0,00;765;;517:28:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;1.096;897:11:36;0,00;0;00:00:00;0,00;1.096;;897:11:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;1.035;929:56:36;0,00;0;00:00:00;0,00;1.035;;929:56:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;819;684:22:48;0,00;0;00:00:00;0,00;819;;684:22:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;908;711:52:54;0,00;0;00:00:00;0,00;908;;711:52:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;1.062;943:49:18;0,00;0;00:00:00;0,00;1.062;;943:49:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;970;815:46:24;0,00;0;00:00:00;0,00;970;;815:46:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;986;835:22:30;0,00;0;00:00:00;0,00;986;;835:22:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;629;438:05:42;0,00;0;00:00:00;0,00;629;;438:05:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;277;258:21:54;0,00;0;00:00:00;0,00;277;;258:21:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;171;157:50:36;0,00;0;00:00:00;0,00;171;;157:50:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;70;20:42:48;0,00;0;00:00:00;0,00;70;;20:42:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;11;12:21:36;0,00;0;00:00:00;0,00;11;;12:21:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;2;00:07:54;0,00;0;00:00:00;0,00;2;;00:07:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;2;00:02:54;0,00;0;00:00:00;0,00;2;;00:02:54;0,00;;;
;;;;;;;;;;;;;;;;;;
04/08/2021  Qua;;;0 ;00:00:00;0,00;9391 ;7585:41:30;0,00;0 ;00:00:00;0,00;9391;;7585:41:30;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;391 ;316:04:14;0,00;0 ;00:00:00;0,00;391 ;;316:04:14;0,00;;;
;;;;;;;;;;;;;;;;;;
8/4/2021;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
05/08/2021  Qui;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;5;00:06:48;0,00;0;00:00:00;0,00;5;;00:06:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;15;04:50:24;0,00;0;00:00:00;0,00;15;;04:50:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;166;116:25:00;0,00;0;00:00:00;0,00;166;;116:25:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;376;255:39:06;0,00;0;00:00:00;0,00;376;;255:39:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;821;589:58:18;0,00;0;00:00:00;0,00;821;;589:58:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;1.129;890:20:42;0,00;0;00:00:00;0,00;1.129;;890:20:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;1.098;880:51:00;0,00;0;00:00:00;0,00;1.098;;880:51:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;969;701:29:24;0,00;0;00:00:00;0,00;969;;701:29:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;974;713:04:54;0,00;0;00:00:00;0,00;974;;713:04:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;1.059;885:21:54;0,00;0;00:00:00;0,00;1.059;;885:21:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;1.001;892:10:48;0,00;0;00:00:00;0,00;1.001;;892:10:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;898;738:21:54;0,00;0;00:00:00;0,00;898;;738:21:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;570;389:19:06;0,00;0;00:00:00;0,00;570;;389:19:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;190;126:35:06;0,00;0;00:00:00;0,00;190;;126:35:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;148;135:02:00;0,00;0;00:00:00;0,00;148;;135:02:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;77;36:09:18;0,00;0;00:00:00;0,00;77;;36:09:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;30;19:32:36;0,00;0;00:00:00;0,00;30;;19:32:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;13;08:39:18;0,00;0;00:00:00;0,00;13;;08:39:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
05/08/2021  Qui;;;0 ;00:00:00;0,00;9539 ;7383:57:36;0,00;0 ;00:00:00;0,00;9539;;7383:57:36;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;397 ;307:39:54;0,00;0 ;00:00:00;0,00;397 ;;307:39:54;0,00;;;
;;;;;;;;;;;;;;;;;;
8/5/2021;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
06/08/2021  Sex;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;2;00:07:54;0,00;0;00:00:00;0,00;2;;00:07:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;2;00:07:54;0,00;0;00:00:00;0,00;2;;00:07:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;2;00:06:54;0,00;0;00:00:00;0,00;2;;00:06:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;2;00:07:54;0,00;0;00:00:00;0,00;2;;00:07:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;134;86:41:36;0,00;0;00:00:00;0,00;134;;86:41:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;385;260:05:42;0,00;0;00:00:00;0,00;385;;260:05:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;648;460:16:00;0,00;0;00:00:00;0,00;648;;460:16:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;947;811:14:12;0,00;0;00:00:00;0,00;947;;811:14:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;985;853:06:12;0,00;0;00:00:00;0,00;985;;853:06:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;831;697:09:12;0,00;0;00:00:00;0,00;831;;697:09:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;771;711:46:12;0,00;0;00:00:00;0,00;771;;711:46:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;1.102;966:58:48;0,00;0;00:00:00;0,00;1.102;;966:58:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;962;932:41:30;0,00;0;00:00:00;0,00;962;;932:41:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;858;708:16:06;0,00;0;00:00:00;0,00;858;;708:16:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;527;367:55:24;0,00;0;00:00:00;0,00;527;;367:55:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;237;166:10:00;0,00;0;00:00:00;0,00;237;;166:10:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;104;68:54:00;0,00;0;00:00:00;0,00;104;;68:54:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;50;23:12:54;0,00;0;00:00:00;0,00;50;;23:12:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;15;04:31:30;0,00;0;00:00:00;0,00;15;;04:31:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;6;01:19:42;0,00;0;00:00:00;0,00;6;;01:19:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
06/08/2021  Sex;;;0 ;00:00:00;0,00;8570 ;7120:49:36;0,00;0 ;00:00:00;0,00;8570;;7120:49:36;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;357 ;296:42:04;0,00;0 ;00:00:00;0,00;357 ;;296:42:04;0,00;;;
;;;;;;;;;;;;;;;;;;
8/6/2021;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
07/08/2021  S b;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;2;00:09:54;0,00;0;00:00:00;0,00;2;;00:09:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;6;00:20:42;0,00;0;00:00:00;0,00;6;;00:20:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;10;01:24:36;0,00;0;00:00:00;0,00;10;;01:24:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;80;30:22:24;0,00;0;00:00:00;0,00;80;;30:22:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;159;40:03:42;0,00;0;00:00:00;0,00;159;;40:03:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;143;48:56:54;0,00;0;00:00:00;0,00;143;;48:56:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;129;27:13:18;0,00;0;00:00:00;0,00;129;;27:13:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;113;36:40:36;0,00;0;00:00:00;0,00;113;;36:40:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;89;18:32:00;0,00;0;00:00:00;0,00;89;;18:32:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;93;59:06:42;0,00;0;00:00:00;0,00;93;;59:06:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;71;17:58:00;0,00;0;00:00:00;0,00;71;;17:58:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;32;13:37:42;0,00;0;00:00:00;0,00;32;;13:37:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;40;06:20:24;0,00;0;00:00:00;0,00;40;;06:20:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;19;03:55:24;0,00;0;00:00:00;0,00;19;;03:55:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;6;04:24:42;0,00;0;00:00:00;0,00;6;;04:24:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;9;01:47:54;0,00;0;00:00:00;0,00;9;;01:47:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;7;03:27:42;0,00;0;00:00:00;0,00;7;;03:27:42;0,00;;;
;;;;;;;;;;;;;;;;;;
